# zspec, RA, DEC, mu, mg, mr, mi, mz, logExp, logDev, pz_zebra, pz_NN, pz_NN_Err
7.299999999999999545e-02 2.137352300000000014e+02 5.205100999999999800e+01 2.155499999999999972e+01 2.023199999999999932e+01 1.947899999999999920e+01 1.915399999999999991e+01 1.886400000000000077e+01 2.100000000000000000e+02 7.500000000000000000e+01 1.950000000000000067e-01 2.080700000000000049e-01 5.317999999999999811e-02
7.326000000000000567e-02 2.138530499999999961e+02 5.209832999999999714e+01 2.094900000000000162e+01 1.916199999999999903e+01 1.831500000000000128e+01 1.792899999999999849e+01 1.765299999999999869e+01 5.308000000000000000e+03 4.790000000000000000e+02 5.000000000000000278e-02 9.861999999999999933e-02 2.142000000000000154e-02
7.377999999999999836e-02 3.520464299999999866e+02 8.322999999999999843e-02 2.115200000000000102e+01 2.005300000000000082e+01 1.972299999999999898e+01 1.950700000000000145e+01 1.932799999999999940e+01 1.690000000000000000e+02 8.270000000000000000e+02 4.250000000000000305e-02 9.982000000000000595e-02 3.939999999999999752e-02
7.399999999999999634e-02 2.137607399999999984e+02 5.207372000000000156e+01 2.248199999999999932e+01 2.066400000000000148e+01 2.020499999999999829e+01 1.993900000000000006e+01 2.044000000000000128e+01 1.000000000000000000e+01 1.000000000000000000e+01 7.499999999999999722e-02 5.936999999999999916e-02 4.750999999999999668e-02
7.399999999999999634e-02 2.137301999999999964e+02 5.206629999999999825e+01 2.126099999999999923e+01 1.924200000000000088e+01 1.853699999999999903e+01 1.824500000000000099e+01 1.791100000000000136e+01 1.350000000000000000e+03 2.590000000000000000e+02 1.575000000000000011e-01 1.012799999999999950e-01 3.980000000000000204e-02
7.399999999999999634e-02 2.136020900000000040e+02 5.208682999999999907e+01 2.191499999999999915e+01 2.074899999999999878e+01 2.039499999999999957e+01 2.023199999999999932e+01 2.089099999999999824e+01 8.000000000000000000e+00 6.600000000000000000e+01 3.250000000000000111e-02 9.168999999999999373e-02 6.651999999999999580e-02
7.426000000000000656e-02 3.532738600000000133e+02 2.176200000000000079e-01 2.031599999999999895e+01 1.929200000000000159e+01 1.894399999999999906e+01 1.872899999999999920e+01 1.855999999999999872e+01 1.600000000000000000e+01 2.786000000000000000e+03 1.499999999999999944e-02 8.000000000000000167e-02 3.379999999999999671e-02
7.499999999999999722e-02 2.138015399999999886e+02 5.233480000000000132e+01 -8.500000000000000611e-02 2.111499999999999844e+01 2.038800000000000168e+01 1.984799999999999898e+01 1.980499999999999972e+01 5.000000000000000000e+00 1.200000000000000000e+01 5.500000000000000028e-02 2.629400000000000071e-01 1.516200000000000048e-01
7.499999999999999722e-02 2.137988000000000000e+02 5.214229999999999876e+01 2.022299999999999898e+01 1.908299999999999841e+01 1.870400000000000063e+01 1.846399999999999864e+01 1.836599999999999966e+01 1.220000000000000000e+02 2.520000000000000000e+03 4.000000000000000083e-02 8.076999999999999458e-02 2.528999999999999998e-02
7.499999999999999722e-02 2.140129100000000051e+02 5.242211999999999961e+01 2.207900000000000063e+01 2.100900000000000034e+01 2.030699999999999861e+01 2.016300000000000026e+01 1.997100000000000009e+01 1.200000000000000000e+01 7.800000000000000000e+01 2.124999999999999944e-01 2.692499999999999893e-01 7.574999999999999789e-02
7.527000000000000357e-02 3.784510999999999825e+01 5.473700000000000232e-01 2.087800000000000011e+01 1.963500000000000156e+01 1.940899999999999892e+01 1.925300000000000011e+01 1.894000000000000128e+01 1.000000000000000000e+00 1.200000000000000000e+02 5.000000000000000278e-02 1.361000000000000057e-02 4.386000000000000315e-02
7.549000000000000155e-02 3.760455999999999932e+01 5.868400000000000283e-01 2.137300000000000111e+01 2.034199999999999875e+01 1.994300000000000139e+01 1.967599999999999838e+01 1.975300000000000011e+01 4.600000000000000000e+01 6.990000000000000000e+02 4.750000000000000056e-02 1.200900000000000023e-01 4.277999999999999858e-02
7.556999999999999829e-02 3.761175999999999675e+01 6.380099999999999660e-01 2.253300000000000125e+01 2.127299999999999969e+01 2.070499999999999829e+01 2.057700000000000173e+01 2.128399999999999892e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.625000000000000056e-01 3.215700000000000225e-01 1.135099999999999998e-01
7.599999999999999811e-02 2.139492500000000064e+02 5.207950000000000301e+01 2.149899999999999878e+01 2.052199999999999847e+01 1.989099999999999824e+01 1.953300000000000125e+01 1.935000000000000142e+01 4.300000000000000000e+01 4.500000000000000000e+01 1.575000000000000011e-01 1.976300000000000001e-01 3.422999999999999654e-02
7.599999999999999811e-02 2.136169600000000059e+02 5.207663999999999760e+01 2.105099999999999838e+01 2.031599999999999895e+01 2.007700000000000173e+01 1.982799999999999940e+01 1.971399999999999864e+01 7.300000000000000000e+01 3.860000000000000000e+02 4.250000000000000305e-02 1.035299999999999970e-01 4.479999999999999954e-02
7.599999999999999811e-02 2.136019699999999943e+02 5.214737000000000222e+01 2.469600000000000151e+01 2.184100000000000108e+01 2.125799999999999912e+01 2.118100000000000094e+01 2.090299999999999869e+01 7.100000000000000000e+01 9.100000000000000000e+01 1.275000000000000022e-01 2.359100000000000086e-01 8.368000000000000438e-02
7.599999999999999811e-02 2.138178399999999897e+02 5.228486999999999796e+01 2.088899999999999935e+01 1.987800000000000011e+01 1.967299999999999827e+01 1.958299999999999841e+01 1.952899999999999991e+01 1.400000000000000000e+01 1.030000000000000000e+02 5.000000000000000278e-02 7.552000000000000379e-02 5.800999999999999907e-02
7.716000000000000636e-02 3.724374999999999858e+01 5.502099999999999769e-01 2.414399999999999835e+01 2.158299999999999841e+01 2.091400000000000148e+01 2.080399999999999849e+01 2.052100000000000080e+01 2.000000000000000000e+01 7.400000000000000000e+01 1.524999999999999967e-01 3.652500000000000191e-01 9.314000000000000057e-02
7.750999999999999557e-02 3.690935000000000343e+01 7.127400000000000402e-01 2.051699999999999946e+01 1.948199999999999932e+01 1.917599999999999838e+01 1.891900000000000048e+01 1.895299999999999940e+01 5.580000000000000000e+02 1.590000000000000000e+02 2.249999999999999917e-02 9.571999999999999953e-02 3.620999999999999913e-02
7.768999999999999517e-02 3.514756699999999796e+02 3.121399999999999730e-01 2.556299999999999883e+01 2.165099999999999980e+01 2.105099999999999838e+01 2.104700000000000060e+01 2.088800000000000168e+01 0.000000000000000000e+00 2.000000000000000000e+00 1.625000000000000056e-01 2.086199999999999999e-01 1.181699999999999973e-01
7.882000000000000117e-02 3.530340199999999982e+02 -1.839999999999999969e-02 2.175199999999999889e+01 2.095299999999999940e+01 2.024800000000000111e+01 1.982900000000000063e+01 1.959400000000000119e+01 9.800000000000000000e+01 1.560000000000000000e+02 2.049999999999999878e-01 2.757299999999999751e-01 1.096300000000000052e-01
7.904999999999999527e-02 3.526826599999999985e+02 1.909899999999999931e-01 2.174200000000000088e+01 2.062300000000000111e+01 2.022700000000000031e+01 1.994000000000000128e+01 1.989300000000000068e+01 3.900000000000000000e+01 1.110000000000000000e+02 5.249999999999999806e-02 1.354200000000000126e-01 6.557999999999999940e-02
8.000000000000000167e-02 2.144471599999999967e+02 5.245720000000000027e+01 2.104799999999999827e+01 1.992000000000000171e+01 1.952700000000000102e+01 1.932499999999999929e+01 1.920200000000000173e+01 7.000000000000000000e+00 5.640000000000000000e+02 2.999999999999999889e-02 1.081000000000000016e-01 4.102000000000000091e-02
8.100000000000000255e-02 2.147965299999999900e+02 5.273138000000000147e+01 2.079299999999999926e+01 1.947200000000000131e+01 1.916000000000000014e+01 1.886199999999999832e+01 1.875799999999999912e+01 2.020000000000000000e+02 7.300000000000000000e+02 5.000000000000000278e-02 8.039999999999999925e-02 2.690999999999999989e-02
8.161000000000000199e-02 3.685867999999999967e+01 7.691000000000000059e-01 1.996900000000000119e+01 1.881800000000000139e+01 1.843400000000000105e+01 1.819000000000000128e+01 1.806500000000000128e+01 1.080000000000000000e+02 8.728000000000000000e+03 3.250000000000000111e-02 8.448999999999999566e-02 3.604999999999999871e-02
8.200000000000000344e-02 2.146533799999999985e+02 5.290070999999999657e+01 2.239600000000000080e+01 2.066700000000000159e+01 2.021900000000000119e+01 1.990700000000000003e+01 2.000400000000000134e+01 9.000000000000000000e+01 4.100000000000000000e+01 7.000000000000000666e-02 1.388999999999999957e-01 5.766999999999999904e-02
8.200000000000000344e-02 2.145552600000000041e+02 5.278531999999999869e+01 2.290599999999999881e+01 2.150799999999999912e+01 2.111799999999999855e+01 2.078900000000000148e+01 2.057700000000000173e+01 4.400000000000000000e+01 4.800000000000000000e+01 5.750000000000000250e-02 1.512699999999999878e-01 5.038000000000000117e-02
8.200000000000000344e-02 2.150663999999999874e+02 5.286867000000000161e+01 2.132700000000000173e+01 2.012900000000000134e+01 1.967200000000000060e+01 1.944600000000000151e+01 1.906400000000000006e+01 2.000000000000000000e+01 6.790000000000000000e+02 4.000000000000000083e-02 1.247999999999999943e-01 7.048000000000000098e-02
8.208999999999999631e-02 3.755807999999999680e+01 4.364799999999999791e-01 2.377799999999999869e+01 2.217099999999999937e+01 2.169900000000000162e+01 2.130600000000000094e+01 2.212399999999999878e+01 2.000000000000000000e+00 1.000000000000000000e+00 1.150000000000000050e-01 4.002399999999999847e-01 1.000299999999999939e-01
8.210000000000000631e-02 3.801852000000000231e+01 6.341400000000000370e-01 2.066499999999999915e+01 1.936599999999999966e+01 1.875199999999999889e+01 1.835999999999999943e+01 1.812500000000000000e+01 4.165000000000000000e+03 5.540000000000000000e+02 1.750000000000000167e-02 1.358600000000000085e-01 3.346999999999999975e-02
8.211999999999999855e-02 2.148303799999999910e+02 5.294859999999999900e+01 2.251500000000000057e+01 2.191000000000000014e+01 2.106599999999999895e+01 2.088200000000000145e+01 2.084100000000000108e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.325000000000000178e-01 3.929900000000000060e-01 8.927999999999999825e-02
8.260000000000000675e-02 3.739032000000000266e+01 6.017200000000000326e-01 2.187699999999999889e+01 1.940800000000000125e+01 1.880399999999999849e+01 1.836100000000000065e+01 1.822700000000000031e+01 2.480000000000000000e+02 8.763000000000000000e+03 5.750000000000000250e-02 1.048800000000000010e-01 4.293999999999999900e-02
8.326000000000000068e-02 3.708550000000000324e+01 7.191400000000000015e-01 2.170200000000000173e+01 2.069800000000000040e+01 2.048600000000000065e+01 2.030000000000000071e+01 2.008599999999999852e+01 0.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000083e-02 1.771199999999999997e-01 9.253000000000000114e-02
8.354999999999999927e-02 3.524035700000000020e+02 2.485700000000000132e-01 -1.374000000000000110e+00 2.227199999999999847e+01 2.175100000000000122e+01 2.124699999999999989e+01 2.059600000000000009e+01 1.300000000000000000e+01 2.100000000000000000e+01 5.750000000000000250e-02 4.441399999999999793e-01 1.122599999999999987e-01
8.366999999999999438e-02 3.533715900000000261e+02 3.263199999999999990e-01 -1.509999999999999953e-01 2.246399999999999864e+01 2.178000000000000114e+01 2.168700000000000117e+01 2.121099999999999852e+01 8.500000000000000000e+01 9.500000000000000000e+01 1.325000000000000067e-01 4.177500000000000102e-01 1.147200000000000025e-01
8.412000000000000033e-02 3.531173900000000003e+02 1.788599999999999912e-01 2.352199999999999847e+01 2.200600000000000023e+01 2.126999999999999957e+01 2.102400000000000091e+01 2.124399999999999977e+01 3.900000000000000000e+01 3.800000000000000000e+01 2.149999999999999967e-01 3.854199999999999848e-01 1.099600000000000022e-01
8.566000000000000003e-02 3.813427000000000078e+01 7.526100000000000012e-01 2.101599999999999824e+01 2.012399999999999878e+01 1.963299999999999912e+01 1.936299999999999955e+01 1.936799999999999855e+01 6.000000000000000000e+00 5.790000000000000000e+02 1.350000000000000089e-01 1.164599999999999941e-01 4.351000000000000006e-02
8.581999999999999351e-02 3.524937400000000025e+02 1.685899999999999899e-01 2.020400000000000063e+01 1.922500000000000142e+01 1.881200000000000117e+01 1.856800000000000139e+01 1.847700000000000031e+01 7.900000000000000000e+01 9.730000000000000000e+03 9.249999999999999889e-02 1.125300000000000050e-01 3.068999999999999853e-02
8.602999999999999536e-02 3.736167999999999978e+01 5.699800000000000422e-01 2.039600000000000080e+01 1.910099999999999909e+01 1.867000000000000171e+01 1.835699999999999932e+01 1.826899999999999835e+01 2.940000000000000000e+02 3.946000000000000000e+03 7.000000000000000666e-02 1.116000000000000048e-01 2.980000000000000010e-02
8.662999999999999867e-02 3.534991400000000112e+02 7.990000000000000574e-03 2.445899999999999963e+01 2.155900000000000105e+01 2.125799999999999912e+01 2.124099999999999966e+01 2.163800000000000168e+01 1.700000000000000000e+01 2.000000000000000000e+01 2.500000000000000139e-02 2.431800000000000073e-01 8.469999999999999751e-02
8.670999999999999541e-02 3.532264099999999871e+02 -6.270000000000000573e-02 1.970599999999999952e+01 1.858800000000000097e+01 1.817399999999999949e+01 1.794000000000000128e+01 1.777599999999999980e+01 1.671000000000000000e+03 9.999000000000000000e+03 5.500000000000000028e-02 6.790000000000000202e-02 2.245000000000000120e-02
8.704000000000000625e-02 3.730210999999999899e+01 5.968900000000000317e-01 2.206700000000000017e+01 2.110600000000000165e+01 2.083599999999999852e+01 2.055699999999999861e+01 2.036400000000000077e+01 4.000000000000000000e+00 2.900000000000000000e+01 4.750000000000000056e-02 3.098899999999999988e-01 1.554200000000000026e-01
8.762999999999999956e-02 3.691293000000000291e+01 5.225999999999999535e-01 2.317699999999999960e+01 2.192899999999999849e+01 2.085600000000000165e+01 2.039399999999999835e+01 1.993100000000000094e+01 1.100000000000000000e+01 4.300000000000000000e+01 1.499999999999999944e-01 4.400000000000000022e-01 9.422999999999999432e-02
8.763999999999999568e-02 3.816299000000000063e+01 7.957400000000000029e-01 2.192399999999999949e+01 2.075900000000000034e+01 2.008800000000000097e+01 1.970200000000000173e+01 1.935500000000000043e+01 3.500000000000000000e+01 1.230000000000000000e+02 1.250000000000000069e-02 1.861700000000000021e-01 6.393999999999999684e-02
8.999999999999999667e-02 3.335923399999999788e+02 1.649700000000000055e-01 2.262099999999999866e+01 2.100900000000000034e+01 2.073799999999999955e+01 2.043799999999999883e+01 2.046799999999999997e+01 1.600000000000000000e+01 6.600000000000000000e+01 5.249999999999999806e-02 1.788099999999999967e-01 8.000000000000000167e-02
9.057999999999999385e-02 3.816149000000000058e+01 4.774599999999999955e-01 2.092699999999999960e+01 1.977199999999999847e+01 1.919999999999999929e+01 1.884499999999999886e+01 1.869600000000000151e+01 2.900000000000000000e+01 2.176000000000000000e+03 1.224999999999999978e-01 1.455200000000000105e-01 3.429000000000000103e-02
9.064999999999999447e-02 3.531556600000000117e+02 1.318499999999999950e-01 2.285600000000000165e+01 2.118700000000000117e+01 2.088599999999999923e+01 2.060200000000000031e+01 2.071699999999999875e+01 0.000000000000000000e+00 1.600000000000000000e+01 5.000000000000000278e-02 1.042199999999999932e-01 6.074999999999999845e-02
9.099000000000000143e-02 3.666835999999999984e+01 3.900799999999999823e-01 2.171900000000000119e+01 2.002100000000000080e+01 1.971699999999999875e+01 1.948100000000000165e+01 1.953000000000000114e+01 1.500000000000000000e+01 1.490000000000000000e+02 4.499999999999999833e-02 7.985000000000000431e-02 4.193000000000000199e-02
9.099999999999999756e-02 3.348596600000000194e+02 7.580099999999999616e-01 2.088899999999999935e+01 1.886100000000000065e+01 1.805600000000000094e+01 1.765399999999999991e+01 1.741400000000000148e+01 8.272000000000000000e+03 1.354000000000000000e+03 4.000000000000000083e-02 1.226899999999999935e-01 3.422000000000000042e-02
9.130000000000000615e-02 3.529369899999999802e+02 4.642999999999999905e-02 2.103699999999999903e+01 1.981800000000000139e+01 1.909600000000000009e+01 1.868900000000000006e+01 1.847599999999999909e+01 5.000000000000000000e+01 2.326000000000000000e+03 5.750000000000000250e-02 1.442400000000000071e-01 3.692999999999999755e-02
9.145999999999999963e-02 3.531217100000000073e+02 2.222600000000000131e-01 2.171300000000000097e+01 2.030499999999999972e+01 1.990899999999999892e+01 1.963599999999999923e+01 1.941300000000000026e+01 3.900000000000000000e+01 4.700000000000000000e+01 4.000000000000000083e-02 1.426600000000000090e-01 4.868999999999999717e-02
